,collection_ids,collection_name,collection_poster_path,collection_backdrop_path,collection_movie_ids,collection_movie_titles,collection_movie_backdrop_paths,collection_movie_poster_paths,collection_movie_release_dates,collection_movie_popularities
272,199141,Tenchi Muyô Collection,/kLpffqU5WxiqZTd45WQCj0cSBso.jpg,/k0U1LMJuwJqYKsxWAiAHs3U0dxQ.jpg,34935|34194|14829,天地無用! IN LOVE|天地無用!真夏のイヴ|天地無用! in LOVE2 ～遙かなる想い～,/2udqkiDtn55Nz2EkzO4NsaBSW5V.jpg|/ezXYRRmaMpg34VqQOvVlNIeUabg.jpg|/qRZaPs9QYmrkvl1dGWUwjMDzSBX.jpg,/muWaICbRPBomsCu5y2hIwNiQ51v.jpg|/3a8RRUZ3VhsJDCHbmxQLsF3uoU5.jpg|/h2egEkCnYbjA02HeYnW0DXjdwg8.jpg,1996-04-20|1997-08-02|1999-04-24,0.6|0.6|0.681
273,166376,Hollow Man Collection,/3yc4NVh77VL14V7CvXM2rJhRh4n.jpg,/r7GbKuuNdoEAzXCfA4My1kj85Z2.jpg,9383|8997,Hollow Man|Hollow Man II,/bvVSwx2GL9OorrI7FMdvt7wz0TG.jpg|/7t9okXhuguoylKwFasAZbE8SHQP.jpg,/gBQyPpUztIJWt2Q6r1wTqcYeo6x.jpg|/ll6znmkrL8MYtIdYaiv7eGndZYB.jpg,2000-08-04|2006-05-23,10.364|6.491
274,166378,Joy Ride Collection,/ln6CZn4pEBOea3757FaMukhgp25.jpg,/eDU0xWJge0Sj2A1hyp5NtTcc3OZ.jpg,10866|16763|259074,Joy Ride|Joy Ride 2: Dead Ahead|Joy Ride 3,/wr9KMaCGGquZQqmjN8mRqOR2FeM.jpg|/lslrLtCMyPgZYtjBR3LKCuG02wB.jpg|/6LhwAiSscN1ef4c2alt9pjr1au7.jpg,/q8y2T2LvJV0mvia1RA9pS1K33GR.jpg|/dYuz2lnKz3ZZY4CsWVGZanm6TMb.jpg|/qfZsy4gxrBDvIzoiT0HqFjQgobP.jpg,2001-10-05|2008-10-07|2014-06-03,8.956|6.287|3.901
275,166379,Turbulence Collection,/zf9uc7kXnVnD75zwVYSzTdJKUUs.jpg,/7e6gGVQpTDKK54ByvBDjeqrm8au.jpg,34314|110670|76171,Turbulence|Turbulence 3: Heavy Metal|Turbulence 2: Fear of Flying,/pLNjTwDVs7N9fObUf8Aq6xFRKAc.jpg|/gwDxGp00vs08hg7hDphCfFpxuDn.jpg|/vhJtiLp7fDXQKg2qpy84kKJnFIo.jpg,/n1U5lOvu6wSOQwdgSx2Yh41THdi.jpg|/7qGp1wNWRxgW3LDZSzMDRL2qg60.jpg|/jNwm8HD23zwq4rxqBokMoFEPKFj.jpg,1997-01-09|2001-05-13|1999-12-27,7.204|2.388|2.079
276,344555,F*ck You- Goethe Collection,/hNQRzHl0g7KLAMwS6OLiaQWxlM1.jpg,/AtoH8LJQ2sFXfV4gSxxe39XSdzZ.jpg,233063|329263|437670,Fack ju Göhte|Fack ju Göhte 2|Fack ju Göhte 3,/AtCGEku6kLUFmZ6JWkvXphQBQXx.jpg|/hzVZxS4lTXbVZ5emUPqtDYNm5Rz.jpg|/bJQQTAMnFlpcL1mBJlx4R41b1Y.jpg,/9GSGg4McYID6Ld0OMwimLr1Zx4J.jpg|/4jI6sIScJXMNyXxxloSfGqXckRj.jpg|/sV76Kfs6WUPSDiZE8SKjTTdGyy7.jpg,2013-11-07|2015-09-10|2017-10-26,11.792|4.864|10.315
277,145901,Lupin III Collection,/eXFuXigMcDUD0tJmiPtrz8TL5ve.jpg,/ai1ZL3wZgkIXZ59cITshSSkUZxK.jpg,15371|109572|30143|50482|31595|31599|32873|31050|53894|31053|31049|51943|31594|45378|80866|76190|80861|80405|39954|80868|59719|80863|78139|31051|80865|80857|80860|46033|39952|251432|245928|33176|26546|239529|172591|260516|97734|241868|404532|456611|154189,ルパン三世 カリオストロの城|ルパン三世 EPISODE:0 ファーストコンタクト|ルパン三世 ルパンVS複製人間|ルパン三世 風魔一族の陰謀|ルパン三世 炎の記憶 〜TOKYO CRISIS〜|ルパン三世『ワルサーP38』|ルパン三世 バビロンの黄金伝説|ルパン三世 DEAD OR ALIVE|ルパン三世 トワイライト☆ジェミニの秘密|ルパン三世 1$マネーウォーズ|ルパン三世 くたばれ!ノストラダムス|ルパン三世 燃えよ斬鉄剣|ルパン三世 愛のダ・カーポ 〜FUJIKO'S Unlucky Days〜|ルパン三世 ハリマオの財宝を追え！！|ルパン三世 盗まれたルパン 〜コピーキャットは真夏の蝶〜|ルパン三世 ルパン暗殺指令|ルパン三世 ヘミングウェイ・ペーパーの謎|ルパン三世 血の刻印 〜永遠のMermaid〜|ルパン三世 天使の策略 〜夢のカケラは殺しの香り〜|ルパン三世 お宝返却大作戦！！|ルパン三世 sweet lost night ～魔法のランプは悪夢の予感～|ルパン三世 霧のエリューシヴ|ルパン三世 アルカトラズコネクション|ルパン三世 バイバイ・リバティー危機一発！|ルパン三世 ナポレオンの辞書を奪え|ルパン三世 ロシアより愛をこめて|ルパン三世 セブンデイズ・ラプソディ|ルパン三世VS名探偵コナン|ルパン三世 the Last Job|ルパン三世 東方見聞録 ～アナザーページ～|ルパン三世 princess of the breeze ～隠された空中都市～|ルパン三世 生きていた魔術師|Rupan sansei: Gurîn vs Reddo|ルパン三世VS名探偵コナン THE MOVIE|ルパン三世 Pilot Film|ルパン三世 次元大介の墓標|Rupan Sansei: Nenriki chin sakusen|ルパン三世|ルパン三世 イタリアン・ゲーム|Lupin the IIIrd: Chikemuri no Ishikawa Goemon|Lupin the Third: Greatest Capers,,/hSFdyWptoDHuXlFZGzIrfVell4Q.jpg|/6TtREhh5xEbGkFi90kUBOqW9F1W.jpg|/eWXbqrYfXa4njSnDRpMlSvxLD9l.jpg|/mT66wJis9nVAXWaskqwTLKcQd36.jpg|/5CljfpCiCe0uj2isBWtya8F0I5w.jpg|/AnDj3wNdG3gpeUOn3gm4LoM441M.jpg|/z33UP81233Fimg04BFEw5keQQSu.jpg|/arNMTMsJFwxDZngaLyJCAaEJM4A.jpg|/lgUAgQNHKzr4PK0ZGwAr5vXbHhO.jpg|/cYuE1xPbas7D6FTSitNLt1H4rR6.jpg|/fLLSCzdpdqPX8TDY3V2v6tn3By5.jpg|/r23NmGz7OKWmliyHkW3mMVzXHtk.jpg|/mTuN9etFmhrE3yGhVwQSJwp56Rw.jpg|/hdU74a7RWTiAECGAN1l3sh2ohIC.jpg|/bYsRHR437yQfSY5XLmBLTOhQogi.jpg|/8j8Li4WQPlxZ3CUkELs3P7WFgDP.jpg|/xHdnRxON12J5QdLwyghTLPvAQSs.jpg|/xLrWf9sX3hONAeWoUfFJCwsRDxx.jpg|/kUkRkwaeWac1Z19Qe8jD8Q4KN2m.jpg|/cji9PTCe4uALop7XRuVrF2DNNpX.jpg|/eZJ1U2D0KV3gB9V0jNF4yDWvAGd.jpg|/8PoE3FdEaGWxibFxfwlCISEb3yO.jpg|/1JPl5KHmfY0YHvmXJO5DhOmgcCS.jpg|/crQvBAQdqJERQBLQcMVOaCJ9ndv.jpg|/nBszB6JZkMrwlMRuRtOU14oDDii.jpg|/7FtOhAyMqa5KF8XnsdSWgRE4HAM.jpg|/8KdUtNrR4afPjqmThsehHiQ3bWD.jpg|/5wzwueSNUzAgELrBFVDvjfETvva.jpg|/yufekzXP3TNiToQJaHeH8GUe6eK.jpg|/1acmTjXEoNHoSe4qeDjfq127Nb4.jpg|/ujfU0OQkMFZJgIvxlXHbVb8O50B.jpg|/yFqjFCOKUv95moWXomqkhY76x7F.jpg|/hmTKQqdd1ljuxWSnGKGTpl68iL4.jpg|/jiniKA58AQnDQqkUr3hhSEo0X5z.jpg|/qxROJlGSWRWfMXLxG34eM0B3xo2.jpg|/fNtSuR0Et26LPgTKfvZyog2di8q.jpg|/3IFEieRixyK93kXyNtWFuWiXZhH.jpg|/wUbF9XRGpRHgSO5ftGJ9K1Bccl3.jpg|/Ejg6KPD4EZk1CAm2dotlVawIhY.jpg|/kep2LRmW2yrrTsDB2tWu08K3BM8.jpg|/16SMI5gsEJaZsh2VOEzggy3LulG.jpg,1979-12-15|2002-07-26|1978-12-16|1987-12-01|1998-07-24|1997-08-01|1985-07-13|1996-04-20|2002-04-30|2000-07-28|1995-04-22|1994-07-29|2005-11-29|1995-08-04|2004-07-30|1993-07-23|1990-03-01|2011-12-02|2005-07-22|2003-01-01|2008-07-25|2007-07-27|2001-08-03|1989-04-01|1991-08-09|1992-09-01|2006-10-10|2009-03-27|2010-02-12|2012-11-01|2013-11-15|2002-04-03|2008-04-02|2013-12-07|1969-01-01|2014-06-21|1974-08-03|2014-08-30|2016-01-08|2017-02-04|1995-01-01,13.112|4.179|3.598|2.268|2.171|2.18|4.675|3.406|1.599|3.15|3.219|3.189|1.918|1.866|1.627|2.866|1.4|0.733|3.73|1.4|2.387|1.4|4.101|4.115|2.341|3.728|2.551|6.805|1.415|1.4|1.96|2.519|3.219|8.746|2.152|4.827|0.6|5.053|1.96|12.804|1.161
278,166381,Atlas Shrugged Collection,/3xlLe50hlVU1IxEwsFPps08kTzn.jpg,/bNBqsXH8JSK2zKrYOB217G6IhgE.jpg,56780|134371|199933,Atlas Shrugged: Part I|Atlas Shrugged II: The Strike|Atlas Shrugged Part III: Who is John Galt?,/8w3ppe3bAPhPOufoV37w9SvUgSj.jpg|/kgEk0X9tRoxyJBJXqorHQ7pHlfY.jpg|/qcTthxNgqExpjecLMcATHmEnhpQ.jpg,/o9j1K7N68DrSqQAvda086TjsSNp.jpg|/k7sba0K004zxrlheAEbDFSPl7iO.jpg|/mJ1KZcBj9RmVynnkrHwjclbwQbd.jpg,2011-04-14|2012-10-12|2014-09-12,5.929|4.452|4.124
279,495,Shaft Collection,/z6UFfaPSYIEMZGxiNGuy881hcsH.jpg,/muZrPdBs937VAx03Giw66x1XGus.jpg,482|493|494|479,Shaft|Shaft's Big Score!|Shaft in Africa|Shaft,/c2BoYhEq7AIGSqJKhaRmHqiNoNI.jpg|/zvRcONvzJZaC54PRijKvcrrOW9j.jpg|/nStzw5GihdhJgzGNaJzhw5ZCxrM.jpg|/2p9NtyrnFZtGRyCGN5SBk1eARNK.jpg,/ez5aGeyOvG2F1QzKYHzkMmkDuM2.jpg|/jioGhMgP8d7eu1G7YT7xeyLOJuc.jpg|/fY5SLWGJTd50f2TsHokvXBOywQG.jpg|/bqlpFp96uWu2VDpsm4MVvLXdumh.jpg,1971-07-02|1972-06-08|1973-06-14|2000-06-15,6.06|1.4|1.4|9.454
280,338416,Kirikou,/fHoLnl6dvXg0cE6o1rsSzK7mnzC.jpg,/hU0zpfe1KYBejhxI3DoEO2zQ3CX.jpg,21348|154007|139649|13679,Kirikou et la sorcière|Kirikou découvre les animaux d'Afrique|Kirikou et les hommes et les femmes|Kirikou et les bêtes sauvages,,/sCPDIJ7osmOer8ATdmuTnETodz1.jpg|/9pVc8T2lWFKCnkpQYwm6a5fKKbt.jpg|/n9BoizOVphE9zlT79ficEgG8iZR.jpg|/l7sjGQhg5adHB6L8ywptMyuJg4n.jpg,1998-12-09|2007-12-05|2012-10-02|2005-12-07,9.352|0.6|3.851|6.312
281,23026,Ghost in the Shell Collection,/xEQVBrAd1hWtwCeK39RQ84CRqB7.jpg,/xt0E8CHXzLxEoiPqrjZMRrM4Izi.jpg,9323|12140|14092|315837|334376,GHOST IN THE SHELL|イノセンス|攻殻機動隊 2.0|Ghost in the Shell|Kôkaku Kidôtai,/m1LUdsYnFThcrbvRzlpbsFioEQT.jpg|/LIbv8rXsi7AuDpBCbyrUy1zv2n.jpg|/13E2KVe94NiTqCoRWamue6gg322.jpg|/jGPSVArC0GS2VVc0aGAqGTjfFOG.jpg|/rzTypjxXP23JS7sRiFj3halmsQ1.jpg,/9gC88zYUBARRSThcG93MvW14sqx.jpg|/1KSMfpMWMzlvR2DN2fzv31vZ66B.jpg|/k5hNZflSbNkdufEIzOqVKimzZhE.jpg|/myRzRzCxdfUWjkJWgpHHZ1oGkJd.jpg|/c6JxvSz2nglIJdhWgFljfV2vOIa.jpg,1995-11-18|2004-03-06|2008-07-12|2017-03-29|2015-06-20,14.286|9.621|8.751|22.607|6.707
282,506363,The Gallows Collection,,,299245|505060,The Gallows|The Gallows Act II,,,2015-07-10|,8.382|1.952
283,88574,Scanners Collection,/k5fcdW17cUNbyUVWqGu0Uc8QszN.jpg,,9538|24331|33305|87700|30921,Scanners|Scanners II: The New Order|Scanners III: The Takeover|Scanners: The Showdown|Scanner Cop,/fOjllOSWeTibW5zKeJlqq3aLXpB.jpg|/5pv3RnUFuDdTJX76RYRhyhAiCow.jpg|/iNFTm2fhu62voH7YXl42rridNa7.jpg|/m6d6noG2wPWbFx6WDgOFNZCFPMe.jpg|/gsmJDCYqJfOSZ8C2XbrNhgAPvKZ.jpg,/gl7uT1nm7kpi4Fv0YMgv2C1dGj3.jpg|/tp9OVrgTKPkHk165SjLyfwSbnJb.jpg|/thOOpZ2bVyTe9XPnGWjLicBwbXA.jpg|/gQzKZS8GCGEwXKNTliFC3rMbjEo.jpg|/jEjNG9icJNdOOZ0oPaDpI8ULatz.jpg,1981-01-14|1991-06-28|1992-01-31|1995-05-16|1994-07-27,6.664|2.463|2.708|2.661|1.564
284,195071,Adventures of Mowgli,/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg,/jusi1lTbM1MGt6AHaUYURkIHVuZ.jpg,194148|195065|195075|195080|195083|59803,Маугли. Ракша|Маугли. Похищение|Маугли. Последняя охота Акелы|Маугли. Битва|Маугли. Возвращение к людям|Маугли,/1tFarI3tHHcVdRJ57cFXjrKZOjQ.jpg|/A1Rqc0G22z0U15RskGSp7tOpNdQ.jpg|/wSbL8JLJAgPJ5UjlEKQ1hC0kCI6.jpg|/kW2O83g376MNwYrmlK7wvAT5Yc2.jpg|/emOI9yDPbcjNheV0oP1V76UnSCW.jpg|/y8hEkX6kcamhiJwncs37dBbk4ef.jpg,/gzHaJybHPzNUikkPtbcnFhENJRi.jpg|/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg|/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg|/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg|/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg|/umKOlYg5Ramxhu74XSn0Zg0FsLM.jpg,1967-01-01|1968-01-01|1969-01-01|1970-01-01|1971-01-01|1973-01-01,1.193|0.961|1.4|0.692|0.6|2.003
285,76291,Simon Brenner Collection,/au993l5EGqxou0aVmBLsmR6vS6A.jpg,/aS4ZAsxx4wa4N1gWpuBUgmKE0S5.jpg,21467|9010|10469|277967,"Der Knochenmann|Silentium|Komm, süßer Tod|Das ewige Leben",/caPpa8uazzPsI8zjEAbKDMqSDsY.jpg|/5p9mnp7v4t795Mx41nRxS36juFM.jpg|/3vzDJTcdGZ3L5rym1EbaxZl57X6.jpg|/p2VNJk2y0JLbLKeX4LOVwxzNMXs.jpg,/yyZBJ9XvSDl2skw55FxfMhloUJY.jpg|/m8F9mHc90o9TcGlU0gD0wXAJVX9.jpg|/p7nhYIjTIHEY80hVqFzoQDwIn7V.jpg|/m1ZSHZXBrL4myBnO3or3a8v9yM1.jpg,2009-02-09|2004-01-01|2000-12-22|2015-03-05,3.709|1.557|2.454|3.258
286,363014,Like Mike Collection,,,21972|26655,Like Mike|Like Mike 2: Streetball,/lvqVwV5YNz0lqpKLemdxn7OIP0n.jpg|/hKxU3MLwBo2kvlnekQhwwMFj7yy.jpg,/yIn9czY4rii0s0vnA2CvyMopCpZ.jpg|/obYr48t1bQuPd2x0RGoOlwnJHMD.jpg,2002-07-03|2006-06-06,6.994|1.754
287,363015,Frosty the Snowman Collection,/p4W9r7FaSs21P9I6PRjrl6qXrXY.jpg,/9C08pJcp2gBlHrjb8ArYNG18xX4.jpg,28042|13675|26539,Frosty Returns|Frosty the Snowman|Frosty's Winter Wonderland,/rId26nmsKx7aiJAHyYKn7orEa3I.jpg|/1WF6gXb6PfJ4k1QlZbFtgEMUtsm.jpg|/5fKnRIyhwsOC1onRxYLqjU67ftp.jpg,/pQ1GpS95b6suBEPDJ7OfMbxiwfT.jpg|/zs6epslSJK2qgDJPm4Aa88zkkTW.jpg|/rldRNYJ4T88vaVzmEl2IjS1QBKo.jpg,1992-12-01|1969-12-07|1976-12-02,3.504|17.151|2.34
288,39438,Emmanuelle Collection,/62Zv68qUxJMNt7OeghNWoJSMqsM.jpg,/4oce1WhKi5OmfV1v1LA8SoPRbLO.jpg,24402|39412|28209|40978|146047|61108|253935,Emmanuelle|Goodbye Emmanuelle|Emmanuelle 2: L'antivierge|Emmanuelle 4|Emmanuelle 5|Emmanuelle 6|Emmanuelle 7,,/cSZ8MQIoec4w0liHP4x8FJH5BJK.jpg|/678mqsTS8FarTmk0FlchYgvsXmz.jpg|/gFrlvwxd6EkZjQIhyHiqBTEFqlt.jpg|/bUUJWW0coGFReebnEC6CW7yCXUn.jpg|/dI2ujXZxomaKvR5Gzj1ebHEzR3Z.jpg|/7iOCqjHdjQKJaS5wkSzeYJGaDTT.jpg|/dXcXlLvobuC0bPOUFv9jTyDqnVf.jpg,1974-06-25|1977-12-15|1975-12-15|1984-02-15|1987-01-07|1988-07-06|1993-09-19,11.257|6.658|6.161|4.994|1.96|2.587|3.311
289,528,The Terminator Collection,/vxiKtcxAJxHhlg2H1X8y7zcM3k6.jpg,/cpmbkwSxZnKO69V82A9a34tvk2E.jpg,218|280|296|534|87101|290859,The Terminator|Terminator 2: Judgment Day|Terminator 3: Rise of the Machines|Terminator Salvation|Terminator Genisys|Terminator,/6yFoLNQgFdVbA8TZMdfgVpszOla.jpg|/d9AqtruwS8nljKjL5aYzM42hQJr.jpg|/8ZuMyOjFpwq1tNU9MAFN836Wb1b.jpg|/tBCOpjphzSLzC6oOjqzTEg6bJ7q.jpg|/bIlYH4l2AyYvEysmS2AOfjO7Dn8.jpg|/6rlsiMEu49FfaQN3GrQrK8nElsa.jpg,,1984-10-26|1991-07-03|2003-07-02|2009-05-20|2015-06-23|2019-11-22,19.669|20.928|19.937|20.822|37.878|8.516
290,529,Wallace & Gromit Collection,/993pCCMO9g9RQUtNDxQgE1B330H.jpg,/huyrvVKEKa9czUY89fnvaAVAtkX.jpg,530|531|532|533|14447|376724,A Grand Day Out|The Wrong Trousers|A Close Shave|Wallace & Gromit: The Curse of the Were-Rabbit|A Matter of Loaf and Death|The Incredible Adventures of Wallace & Gromit,/w9K57ZxMuj12LPHf6aTKMLSG1ZS.jpg|/9tbJCIaQVg2cnUf26NwGMKDyqvh.jpg|/mATUzBPKf8CHXCdnZWPmnXS2m2O.jpg|/v45E1vDhPp2hc1dEZx5KZuRsSxX.jpg|/dZCFDIsUrgqIjFucPHNnKFMgcPn.jpg|/29rOmgmiOOIdiTw0K5qhEkIvUgQ.jpg,/2Lcpn1Q3Fxwb7ZHy8UTFhogWhR2.jpg|/O3fFWazkIL1QrmH5t9numsUgmR.jpg|/efFW4euBJIha6WVJoBPSfyui2Aa.jpg|/tLryx0x9TDV5rifA9W8yUvDZFHB.jpg|/e4L9XUCmNhiwbLICMiISh73PySF.jpg|/ak6eUHz5Or2twks6LWyCcgtZFTp.jpg,1990-05-18|1993-12-17|1996-03-07|2005-09-04|2008-12-03|2001-09-01,9.443|10.8|9.304|12.986|11.647|1.4
291,397842,The Amityville Collection,/stPXPasI1lvxJRJJuDCKBr6X836.jpg,/kPfuozrsE7pmFFolkR0xFicZDJT.jpg,10065|11449|55377|27214|16235|41848|41671|33519|52263|81185|216016|350751|335753|393154|203835|396692|410537|409281|433002,The Amityville Horror|The Amityville Horror|Amityville: The Evil Escapes|Amityville 3-D|Amityville II: The Possession|The Amityville Curse|Amityville 1992: It's About Time|Amityville: A New Generation|Amityville: Dollhouse|The Amityville Haunting|The Amityville Asylum|Amityville Death House|The Amityville Playhouse|The Amityville Legacy|Amityville: The Awakening|Amityville: Vanishing Point|The Amityville Terror|Amityville: No Escape|Amityville Exorcism,,/cZW2ajrHSiA0Ar2o00g4ezUYqZX.jpg|/orociMcS1GExIcuiGbYYHlRlcL8.jpg|/fNjzo9Yp3JtCyxjgqdlQ2tA6JrF.jpg|/nttiT4ebfMQXYS0hJ0YdTzikZMq.jpg|/qzvf4p6bKyadZQo2aZFsR4uuT2W.jpg|/iUZMWvsHivx5V0JAUGWl1v1Q0aC.jpg|/pjYlDUyqaJ7ZgIPricKjFsDqZGk.jpg|/Ks0GNi0ZSL2So5V9cRlNAm0K1f.jpg|/e2h6nV7RAUiNQNeK4dqbmqbEorF.jpg|/iHpniKbJBU1Ddgmea93jB97w1tK.jpg|/wXYJG2vVVC8zxI0ZuTgFujBuFLF.jpg|/6YpsDbaPMj7LbsaitarJIWn851U.jpg|/9camcUi9l5zpBRiXb0eOKYDQxTf.jpg|/4qP0aPlzuB8YBhPhioT8iSW0VvE.jpg|/wNA4jKuDdUuQUW78Pj2VoWKwlbC.jpg|/6KD493Su9swlXVDayMBw6Z6pOXr.jpg|/2Wqb3NGJ5scvLiUsvSD7XWwFNid.jpg|/aH4AhARrIePU4MNIVYa905aTVYM.jpg|/7HjxDUAIWXwWfF8Dt10wcGJQ9dh.jpg,2005-04-14|1979-07-26|1989-05-12|1983-11-18|1982-09-24|1990-05-07|1992-07-16|1993-09-29|1996-10-02|2011-12-27|2013-06-03|2015-02-06|2015-06-23|2016-06-01|2017-07-20|2016-04-01|2016-04-01|2016-08-05|2017-01-03,13.321|9.372|3.686|7.968|7.495|3.926|2.761|2.853|1.975|3.987|2.2|1.221|1.273|0.6|10.111|0.668|1.929|0.7|3.984
292,248339,House on Haunted Hill Collection,/zzbnXD3zTzrZUm7vTyncNhngC6W.jpg,/zDPoIqkC0SGWCQrcKyJpZJZEF1E.jpg,11377|13564,House on Haunted Hill|Return to House on Haunted Hill,/zCg0zdIKKfBGiEA1xsQYaO7KS7S.jpg|/64PtUjtD7xV9hwuk4ETQILrOuJ8.jpg,/yedchBbI23FgDjWP1tvahOZgiks.jpg|/gBXOOz9KWjWlfeZxIIat7NGJPZd.jpg,1999-10-29|2007-10-03,11.573|5.726
293,109076,Lost Boys Collection,/rpuL8zSLmVt34gwk03gSGReSjog.jpg,/qXpWa7kDopkOyEhuZtOLgIh4SW9.jpg,1547|13489|46812,The Lost Boys|Lost Boys: The Tribe|Lost Boys: The Thirst,/3wMkHCnwG2PdNeFkfou8vTY2g5b.jpg|/45yebaGAzPisG5HI4ShbLFsMQ4l.jpg|/p68NTyuph8YTDMkdYEVOXqJhBuO.jpg,/evo7oiay9qDUzY510VhrB3YzyJs.jpg|/jWoFavIF9OoGo580vqreT1fYjdm.jpg|/gltzd8ziXXz1aO4xTJ2yNHbLPX2.jpg,1987-07-31|2008-07-29|2010-05-12,8.31|4.349|4.377
294,352789,Zoolander Collection,/a53tBdjpma78xibq2OGJpMxhrNE.jpg,/tbWTPL6DiF28qv1OkDDH2gLWE6H.jpg,9398|329833,Zoolander|Zoolander 2,/arlAL21cihWm8U7Xl05WWikGwYY.jpg|/8WBtQbmIhqYvEQNIJdrbPfvqCHN.jpg,/zNBryDxDAScAgKat8X18K2Jtg6k.jpg|/u2s2WOskiEH71WbGCZehZ0shduO.jpg,2001-09-28|2016-02-06,9.638|9.311
295,244242,Ninja Collection,/5tvYqIIfHnDZMoAqjWiueQC7fPW.jpg,/uLoTeDA85tbpBMLwIchHh6xpnaK.jpg,25602|180894,Ninja|Ninja: Shadow of a Tear,/eybHrWUbxOJx5yYrQzIHcclxbDa.jpg|/qkhjHfXxZKD317GeifrepN9YJSt.jpg,/nCbSXS8ffN2diuHH0mYJlVXpGhs.jpg|/k5uuo4mvWHb80ePDZylN2xvcz7h.jpg,2009-10-22|2013-12-27,6.595|9.695
296,334356,The Man with the Iron Fists Collection,/3ag7T0qwL3yAMrocJERu4z3eMYW.jpg,/1gTLyR2zGYhbeJ9rfsJBu8MJQ3o.jpg,97430|321494,The Man with the Iron Fists|The Man with the Iron Fists 2,/uSZweG7S50fe8vqMHnJHl8H6S33.jpg|/umJaQKA3T7IGRlrRdUvlOuS31xo.jpg,/rYnPhYmG4qyWSXRmVUlzmlA0RFg.jpg|/njPa0RO0KKmwBCGHcEOTbxljftF.jpg,2012-11-02|2015-03-10,8.438|5.589
297,115225,Children of the Corn Collection,/v6auJblMcNxUmZx23mQXMHmzyY3.jpg,/g4aK8Up5zSegesJdMYbxDcndn20.jpg,10823|70575|25752|25748|25749|25750|25751|25753|25754|445710,Children of the Corn|Children of the Corn: Genesis|Children of the Corn 666: Isaac's Return|Children of the Corn II: The Final Sacrifice|Children of the Corn III: Urban Harvest|Children of the Corn IV: The Gathering|Children of the Corn V: Fields of Terror|Children of the Corn: Revelation|Children of the Corn|Children of the Corn: Runaway,/hmTSp1aF9xG7uwM4f4YMUcLfVAa.jpg|/uRDrnv4ZfalWYjH7sxyv4KOXWTb.jpg|/d5kWreen18CsXW0yhwqevzEQStc.jpg|/o2lvPXjltJBDqYxnYE52fYIEoUX.jpg|/st1Nst7Lqt5FnpVcJ9je9MjTM9n.jpg|/nDlE10yY2kXla8SBtLvqz32LhTO.jpg|/frk5Gtc0f8M2TRkhDUkUI9L9jRu.jpg|/juRtFQk3zFX4V3W546ZOsKDOm0F.jpg|/iGWizVQUhJBN9rHA7oZlywFSdFC.jpg|/iOfJGauq9qvfRwWQbwXGoo1OCXT.jpg,/votpiVmvic2ULYe74GES8CxYgp1.jpg|/94Cc2YJMsCtezYRcmL1PyBNhE1y.jpg|/cAoLi0dxRZwA20LUzTTGN3Xn39Y.jpg|/jOrEK9owz9mzym4043essIFmfzY.jpg|/ioOJZ2EshEuYwThxAo8nuNAfT2t.jpg|/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg|/w3ZOi0jbHNEQ26MEt1X3XCJzBYe.jpg|/sL3ZaPFwgkfn9KuIsh861zsPX0Y.jpg|/uPN6jFFU3vpXE86Yjo6a3S5SNLx.jpg|/mibVNUTPTrF8pZeOgdUkkU21KXG.jpg,1984-03-09|2011-08-30|1999-10-19|1993-01-29|1995-09-12|1996-10-08|1998-06-21|2001-10-09|2009-09-26|2018-03-13,9.366|4.395|4.684|6.34|7.283|4.891|5.2|3.696|2.951|5.074
298,109082,Left Behind Collection,/x22nc44hxDESi7KTWRGdRFZ9kQ.jpg,/fumSgqob8LFVMb1zPssRYRLTcTC.jpg,37302|29229|38828,Left Behind|Left Behind II: Tribulation Force|Left Behind III: World at War,/t9XzSQdARYsDmN5AwbSdBMcZP6A.jpg|/pNhwWBxsivPSyPh6VKIluuqDguz.jpg|/2rvlpGNkOTmLd5s8JSuK66JYgeh.jpg,/xCeOMkbyD2xBLZPMKRRCUMhJWRN.jpg|/SyGTK1WIfjKArTbbW69WDQTCSc.jpg|/rixEZgwBn9YPmbz6Y41zBXNWFGI.jpg,2000-10-30|2002-10-29|2005-01-01,3.192|1.698|1.448
299,182813,Clerks Collection,/qEjGvJ9I2ak6ENjdJ23dfjqLkAK.jpg,/6Fjkbh2DVAvVZa3c1HamblAN5Bg.jpg,2292|2295,Clerks|Clerks II,/a3sogs3NLDj3d2ITPd6TTBR0Eax.jpg|/dIF8r4OUVaRfy6O7mfIJjufEC9j.jpg,/2lsf4xFATrYQTr0KhB2FqmuB1Em.jpg|/luPEGTlN8egktVeomdf2nEap5SP.jpg,1994-09-13|2006-07-21,7.825|8.415
